ID	Group	Date	Time	BT
S31	Non-hib	20.02.2020	12:30:01	36,309
S31	Non-hib	20.02.2020	12:50:01	35,811
S31	Non-hib	20.02.2020	13:10:01	35,437
S31	Non-hib	20.02.2020	13:30:01	35,375
S31	Non-hib	20.02.2020	13:50:01	35,749
S31	Non-hib	20.02.2020	14:10:01	35,624
S31	Non-hib	20.02.2020	14:30:01	35,5
S31	Non-hib	20.02.2020	14:50:01	35,624
S31	Non-hib	20.02.2020	15:10:01	35,313
S31	Non-hib	20.02.2020	15:30:01	34,69
S31	Non-hib	20.02.2020	15:50:01	35,313
S31	Non-hib	20.02.2020	16:10:01	34,877
S31	Non-hib	20.02.2020	16:30:01	35,624
S31	Non-hib	20.02.2020	16:50:01	35,687
S31	Non-hib	20.02.2020	17:10:01	35,001
S31	Non-hib	20.02.2020	17:30:01	34,877
S31	Non-hib	20.02.2020	17:50:01	35,749
S31	Non-hib	20.02.2020	18:10:01	36,123
S31	Non-hib	20.02.2020	18:30:01	36,309
S31	Non-hib	20.02.2020	18:50:01	35,749
S31	Non-hib	20.02.2020	19:10:01	35,5
S31	Non-hib	20.02.2020	19:30:01	35,126
S31	Non-hib	20.02.2020	19:50:01	36,123
S31	Non-hib	20.02.2020	20:10:01	35,687
S31	Non-hib	20.02.2020	20:30:01	35,375
S31	Non-hib	20.02.2020	20:50:01	35,313
S31	Non-hib	20.02.2020	21:10:01	35,25
S31	Non-hib	20.02.2020	21:30:01	35,313
S31	Non-hib	20.02.2020	21:50:01	35,25
S31	Non-hib	20.02.2020	22:10:01	35,5
S31	Non-hib	20.02.2020	22:30:01	35,624
S31	Non-hib	20.02.2020	22:50:01	35,437
S31	Non-hib	20.02.2020	23:10:01	36,87
S31	Non-hib	20.02.2020	23:30:01	37,43
S31	Non-hib	20.02.2020	23:50:01	37,866
S31	Non-hib	21.02.2020	00:10:01	37,742
S31	Non-hib	21.02.2020	00:30:01	36,745
S31	Non-hib	21.02.2020	00:50:01	36,995
S31	Non-hib	21.02.2020	01:10:01	36,309
S31	Non-hib	21.02.2020	01:30:01	35,873
S31	Non-hib	21.02.2020	01:50:01	35,5
S31	Non-hib	21.02.2020	02:10:01	35,313
S31	Non-hib	21.02.2020	02:30:01	35,188
S31	Non-hib	21.02.2020	02:50:01	35,687
S31	Non-hib	21.02.2020	03:10:01	35,562
S31	Non-hib	21.02.2020	03:30:01	35,126
S31	Non-hib	21.02.2020	03:50:01	35,749
S31	Non-hib	21.02.2020	04:10:01	35,375
S31	Non-hib	21.02.2020	04:30:01	35,998
S31	Non-hib	21.02.2020	04:50:01	36,309
S31	Non-hib	21.02.2020	05:10:01	36,496
S31	Non-hib	21.02.2020	05:30:01	37,057
S31	Non-hib	21.02.2020	05:50:01	36,621
S31	Non-hib	21.02.2020	06:10:01	35,811
S31	Non-hib	21.02.2020	06:30:01	35,126
S31	Non-hib	21.02.2020	06:50:01	35,25
S31	Non-hib	21.02.2020	07:10:01	34,627
S31	Non-hib	21.02.2020	07:30:01	34,877
S31	Non-hib	21.02.2020	07:50:01	35,188
S31	Non-hib	21.02.2020	08:10:01	34,814
S31	Non-hib	21.02.2020	08:30:01	34,503
S31	Non-hib	21.02.2020	08:50:01	34,066
S31	Non-hib	21.02.2020	09:10:01	34,253
S31	Non-hib	21.02.2020	09:30:01	34,503
S31	Non-hib	21.02.2020	09:50:01	34,877
S31	Non-hib	21.02.2020	10:10:01	35,375
S31	Non-hib	21.02.2020	10:30:01	35,001
S31	Non-hib	21.02.2020	10:50:01	34,316
S31	Non-hib	21.02.2020	11:10:01	34,752
S31	Non-hib	21.02.2020	11:30:01	34,503
S31	Non-hib	21.02.2020	11:50:01	34,316
S31	Non-hib	21.02.2020	12:10:01	35,25
S31	Non-hib	21.02.2020	12:30:01	34,877
S31	Non-hib	21.02.2020	12:50:01	34,627
S31	Non-hib	21.02.2020	13:10:01	34,939
S31	Non-hib	21.02.2020	13:30:01	34,814
S31	Non-hib	21.02.2020	13:50:01	34,814
S31	Non-hib	21.02.2020	14:10:01	34,752
S31	Non-hib	21.02.2020	14:30:01	35,562
S31	Non-hib	21.02.2020	14:50:01	35,126
S31	Non-hib	21.02.2020	15:10:01	35,063
S31	Non-hib	21.02.2020	15:30:01	35,001
S31	Non-hib	21.02.2020	15:50:01	34,814
S31	Non-hib	21.02.2020	16:10:01	35,562
S31	Non-hib	21.02.2020	16:30:01	35,313
S31	Non-hib	21.02.2020	16:50:01	35,188
S31	Non-hib	21.02.2020	17:10:01	35,126
S31	Non-hib	21.02.2020	17:30:01	35,126
S31	Non-hib	21.02.2020	17:50:01	36,185
S31	Non-hib	21.02.2020	18:10:01	35,624
S31	Non-hib	21.02.2020	18:30:01	35,437
S31	Non-hib	21.02.2020	18:50:01	35,5
S31	Non-hib	21.02.2020	19:10:01	35,873
S31	Non-hib	21.02.2020	19:30:01	35,811
S31	Non-hib	21.02.2020	19:50:01	35,437
S31	Non-hib	21.02.2020	20:10:01	35,624
S31	Non-hib	21.02.2020	20:30:01	35,5
S31	Non-hib	21.02.2020	20:50:01	35,063
S31	Non-hib	21.02.2020	21:10:01	35,375
S31	Non-hib	21.02.2020	21:30:01	35,687
S31	Non-hib	21.02.2020	21:50:01	36,06
S31	Non-hib	21.02.2020	22:10:01	36,87
S31	Non-hib	21.02.2020	22:30:01	36,496
S31	Non-hib	21.02.2020	22:50:01	36,372
S31	Non-hib	21.02.2020	23:10:01	36,434
S31	Non-hib	21.02.2020	23:30:01	36,247
S31	Non-hib	21.02.2020	23:50:01	35,811
S31	Non-hib	22.02.2020	00:10:01	35,873
S31	Non-hib	22.02.2020	00:30:01	35,811
S31	Non-hib	22.02.2020	00:50:01	35,25
S31	Non-hib	22.02.2020	01:10:01	36,309
S31	Non-hib	22.02.2020	01:30:01	36,06
S31	Non-hib	22.02.2020	01:50:01	36,559
S31	Non-hib	22.02.2020	02:10:01	36,123
S31	Non-hib	22.02.2020	02:30:01	35,873
S31	Non-hib	22.02.2020	02:50:01	35,5
S31	Non-hib	22.02.2020	03:10:01	35,5
S31	Non-hib	22.02.2020	03:30:01	35,624
S31	Non-hib	22.02.2020	03:50:01	35,873
S31	Non-hib	22.02.2020	04:10:01	35,437
S31	Non-hib	22.02.2020	04:30:01	36,309
S31	Non-hib	22.02.2020	04:50:01	36,309
S31	Non-hib	22.02.2020	05:10:01	36,621
S31	Non-hib	22.02.2020	05:30:01	37,057
S31	Non-hib	22.02.2020	05:50:01	36,932
S31	Non-hib	22.02.2020	06:10:01	36,683
S31	Non-hib	22.02.2020	06:30:01	36,123
S31	Non-hib	22.02.2020	06:50:01	35,687
S31	Non-hib	22.02.2020	07:10:01	35,562
S31	Non-hib	22.02.2020	07:30:01	36,06
S31	Non-hib	22.02.2020	07:50:01	36,621
S31	Non-hib	22.02.2020	08:10:01	36,247
S31	Non-hib	22.02.2020	08:30:01	35,562
S31	Non-hib	22.02.2020	08:50:01	35,375
S31	Non-hib	22.02.2020	09:10:01	35,126
S31	Non-hib	22.02.2020	09:30:01	35,188
S31	Non-hib	22.02.2020	09:50:01	35,063
S31	Non-hib	22.02.2020	10:10:01	35,126
S31	Non-hib	22.02.2020	10:30:01	35,687
S31	Non-hib	22.02.2020	10:50:01	35,624
S31	Non-hib	22.02.2020	11:10:01	35,188
S31	Non-hib	22.02.2020	11:30:01	34,939
S31	Non-hib	22.02.2020	11:50:01	35,25
S31	Non-hib	22.02.2020	12:10:01	35,624
S31	Non-hib	22.02.2020	12:30:01	35,873
S31	Non-hib	22.02.2020	12:50:01	35,25
S31	Non-hib	22.02.2020	13:10:01	35,126
S31	Non-hib	22.02.2020	13:30:01	35,437
S31	Non-hib	22.02.2020	13:50:01	35,25
S31	Non-hib	22.02.2020	14:10:01	35,188
S31	Non-hib	22.02.2020	14:30:01	35,188
S31	Non-hib	22.02.2020	14:50:01	35,437
S31	Non-hib	22.02.2020	15:10:01	35,126
S31	Non-hib	22.02.2020	15:30:01	34,939
S31	Non-hib	22.02.2020	15:50:01	34,939
S31	Non-hib	22.02.2020	16:10:01	35,873
S31	Non-hib	22.02.2020	16:30:01	35,562
S31	Non-hib	22.02.2020	16:50:01	35,749
S31	Non-hib	22.02.2020	17:10:01	35,811
S31	Non-hib	22.02.2020	17:30:01	35,375
S31	Non-hib	22.02.2020	17:50:01	35,313
S31	Non-hib	22.02.2020	18:10:01	35,126
S31	Non-hib	22.02.2020	18:30:01	35,313
S31	Non-hib	22.02.2020	18:50:01	35,5
S31	Non-hib	22.02.2020	19:10:01	35,5
S31	Non-hib	22.02.2020	19:30:01	35,437
S31	Non-hib	22.02.2020	19:50:01	35,811
S31	Non-hib	22.02.2020	20:10:01	35,936
S31	Non-hib	22.02.2020	20:30:01	36,309
S31	Non-hib	22.02.2020	20:50:01	35,873
S31	Non-hib	22.02.2020	21:10:01	35,624
S31	Non-hib	22.02.2020	21:30:01	35,25
S31	Non-hib	22.02.2020	21:50:01	35,936
S31	Non-hib	22.02.2020	22:10:01	35,936
S31	Non-hib	22.02.2020	22:30:01	35,624
S31	Non-hib	22.02.2020	22:50:01	35,313
S31	Non-hib	22.02.2020	23:10:01	35,562
S31	Non-hib	22.02.2020	23:30:01	35,5
S31	Non-hib	22.02.2020	23:50:01	35,375
S31	Non-hib	23.02.2020	00:10:01	35,624
S31	Non-hib	23.02.2020	00:30:01	35,936
S31	Non-hib	23.02.2020	00:50:01	35,749
S31	Non-hib	23.02.2020	01:10:01	35,687
S31	Non-hib	23.02.2020	01:30:01	35,749
S31	Non-hib	23.02.2020	01:50:01	36,247
S31	Non-hib	23.02.2020	02:10:01	36,87
S31	Non-hib	23.02.2020	02:30:01	37,679
S31	Non-hib	23.02.2020	02:50:01	36,995
S31	Non-hib	23.02.2020	03:10:01	36,496
S31	Non-hib	23.02.2020	03:30:01	37,181
S31	Non-hib	23.02.2020	03:50:01	36,683
S31	Non-hib	23.02.2020	04:10:01	36,932
S31	Non-hib	23.02.2020	04:30:01	36,683
S31	Non-hib	23.02.2020	04:50:01	36,247
S31	Non-hib	23.02.2020	05:10:01	35,998
S31	Non-hib	23.02.2020	05:30:01	36,559
S31	Non-hib	23.02.2020	05:50:01	36,808
S31	Non-hib	23.02.2020	06:10:01	36,372
S31	Non-hib	23.02.2020	06:30:01	35,873
S31	Non-hib	23.02.2020	06:50:01	35,5
S31	Non-hib	23.02.2020	07:10:01	36,372
S31	Non-hib	23.02.2020	07:30:01	36,309
S31	Non-hib	23.02.2020	07:50:01	35,873
S31	Non-hib	23.02.2020	08:10:01	35,437
S31	Non-hib	23.02.2020	08:30:01	35,001
S31	Non-hib	23.02.2020	08:50:01	35,562
S31	Non-hib	23.02.2020	09:10:01	35,188
S31	Non-hib	23.02.2020	09:30:01	35,188
S31	Non-hib	23.02.2020	09:50:01	35,873
S31	Non-hib	23.02.2020	10:10:01	35,873
S31	Non-hib	23.02.2020	10:30:01	35,375
S31	Non-hib	23.02.2020	10:50:01	35,188
S31	Non-hib	23.02.2020	11:10:01	35,001
S31	Non-hib	23.02.2020	11:30:01	34,752
S31	Non-hib	23.02.2020	11:50:01	35,811
S31	Non-hib	23.02.2020	12:10:01	35,562
S31	Non-hib	23.02.2020	12:30:01	35,313
S31	Non-hib	23.02.2020	12:50:01	35,25
S31	Non-hib	23.02.2020	13:10:01	35,313
S31	Non-hib	23.02.2020	13:30:01	35,749
S31	Non-hib	23.02.2020	13:50:01	35,936
S31	Non-hib	23.02.2020	14:10:01	35,624
S31	Non-hib	23.02.2020	14:30:01	35,5
S31	Non-hib	23.02.2020	14:50:01	35,687
S31	Non-hib	23.02.2020	15:10:01	35,624
S31	Non-hib	23.02.2020	15:30:01	35,5
S31	Non-hib	23.02.2020	15:50:01	35,313
S31	Non-hib	23.02.2020	16:10:01	35,25
S31	Non-hib	23.02.2020	16:30:01	35,749
S31	Non-hib	23.02.2020	16:50:01	35,873
S31	Non-hib	23.02.2020	17:10:01	35,624
S31	Non-hib	23.02.2020	17:30:01	35,25
S31	Non-hib	23.02.2020	17:50:01	35,5
S31	Non-hib	23.02.2020	18:10:01	35,749
S31	Non-hib	23.02.2020	18:30:01	36,06
S31	Non-hib	23.02.2020	18:50:01	35,873
S31	Non-hib	23.02.2020	19:10:01	35,562
S31	Non-hib	23.02.2020	19:30:01	35,5
S31	Non-hib	23.02.2020	19:50:01	35,5
S31	Non-hib	23.02.2020	20:10:01	35,624
S31	Non-hib	23.02.2020	20:30:01	35,873
S31	Non-hib	23.02.2020	20:50:01	36,06
S31	Non-hib	23.02.2020	21:10:01	36,309
S31	Non-hib	23.02.2020	21:30:01	35,687
S31	Non-hib	23.02.2020	21:50:01	35,375
S31	Non-hib	23.02.2020	22:10:01	35,126
S31	Non-hib	23.02.2020	22:30:01	34,503
S31	Non-hib	23.02.2020	22:50:01	34,565
S31	Non-hib	23.02.2020	23:10:01	35,624
S31	Non-hib	23.02.2020	23:30:01	35,5
S31	Non-hib	23.02.2020	23:50:01	35,375
S31	Non-hib	24.02.2020	00:10:01	35,063
S31	Non-hib	24.02.2020	00:30:01	35,25
S31	Non-hib	24.02.2020	00:50:01	36,06
S31	Non-hib	24.02.2020	01:10:01	36,06
S31	Non-hib	24.02.2020	01:30:01	35,873
S31	Non-hib	24.02.2020	01:50:01	35,998
S31	Non-hib	24.02.2020	02:10:01	36,434
S31	Non-hib	24.02.2020	02:30:01	37,057
S31	Non-hib	24.02.2020	02:50:01	36,932
S31	Non-hib	24.02.2020	03:10:01	36,496
S31	Non-hib	24.02.2020	03:30:01	36,995
S31	Non-hib	24.02.2020	03:50:01	36,309
S31	Non-hib	24.02.2020	04:10:01	37,244
S31	Non-hib	24.02.2020	04:30:01	36,496
S31	Non-hib	24.02.2020	04:50:01	36,06
S31	Non-hib	24.02.2020	05:10:01	35,998
S31	Non-hib	24.02.2020	05:30:01	36,559
S31	Non-hib	24.02.2020	05:50:01	36,683
S31	Non-hib	24.02.2020	06:10:01	36,621
S31	Non-hib	24.02.2020	06:30:01	36,309
S31	Non-hib	24.02.2020	06:50:01	35,313
S31	Non-hib	24.02.2020	07:10:01	34,503
S31	Non-hib	24.02.2020	07:30:01	34,253
S31	Non-hib	24.02.2020	07:50:01	34,565
S31	Non-hib	24.02.2020	08:10:01	36,185
S31	Non-hib	24.02.2020	08:30:01	36,309
S31	Non-hib	24.02.2020	08:50:01	35,811
S31	Non-hib	24.02.2020	09:10:01	35,687
S31	Non-hib	24.02.2020	09:30:01	35,375
S31	Non-hib	24.02.2020	09:50:01	35,25
S31	Non-hib	24.02.2020	10:10:01	35,25
S31	Non-hib	24.02.2020	10:30:01	35,001
S31	Non-hib	24.02.2020	10:50:01	34,565
S31	Non-hib	24.02.2020	11:10:01	35,687
S31	Non-hib	24.02.2020	11:30:01	35,562
S31	Non-hib	24.02.2020	11:50:01	35,25
S31	Non-hib	24.02.2020	12:10:01	34,503
S31	Non-hib	24.02.2020	12:30:01	34,814
S31	Non-hib	24.02.2020	12:50:01	35,126
S31	Non-hib	24.02.2020	13:10:01	35,687
S31	Non-hib	24.02.2020	13:30:01	35,998
S31	Non-hib	24.02.2020	13:50:01	35,687
S31	Non-hib	24.02.2020	14:10:01	35,188
S31	Non-hib	24.02.2020	14:30:01	34,814
S31	Non-hib	24.02.2020	14:50:01	34,939
S31	Non-hib	24.02.2020	15:10:01	34,814
S31	Non-hib	24.02.2020	15:30:01	34,565
S31	Non-hib	24.02.2020	15:50:01	34,877
S31	Non-hib	24.02.2020	16:10:01	34,814
S31	Non-hib	24.02.2020	16:30:01	34,752
S31	Non-hib	24.02.2020	16:50:01	34,752
S31	Non-hib	24.02.2020	17:10:01	35,126
S31	Non-hib	24.02.2020	17:30:01	35,749
S31	Non-hib	24.02.2020	17:50:01	35,375
S31	Non-hib	24.02.2020	18:10:01	35,5
S31	Non-hib	24.02.2020	18:30:01	35,313
S31	Non-hib	24.02.2020	18:50:01	35,873
S31	Non-hib	24.02.2020	19:10:01	35,126
S31	Non-hib	24.02.2020	19:30:01	35,811
S31	Non-hib	24.02.2020	19:50:01	35,687
S31	Non-hib	24.02.2020	20:10:01	35,562
S31	Non-hib	24.02.2020	20:30:01	35,375
S31	Non-hib	24.02.2020	20:50:01	35,5
S31	Non-hib	24.02.2020	21:10:01	35,188
S31	Non-hib	24.02.2020	21:30:01	35,063
S31	Non-hib	24.02.2020	21:50:01	35,811
S31	Non-hib	24.02.2020	22:10:01	35,562
S31	Non-hib	24.02.2020	22:30:01	35,437
S31	Non-hib	24.02.2020	22:50:01	35,126
S31	Non-hib	24.02.2020	23:10:01	35,063
S31	Non-hib	24.02.2020	23:30:01	35,811
S31	Non-hib	24.02.2020	23:50:01	36,995
S31	Non-hib	25.02.2020	00:10:01	37,493
S31	Non-hib	25.02.2020	00:30:01	36,372
S31	Non-hib	25.02.2020	00:50:01	36,683
S31	Non-hib	25.02.2020	01:10:01	35,936
S31	Non-hib	25.02.2020	01:30:01	36,06
S31	Non-hib	25.02.2020	01:50:01	36,559
S31	Non-hib	25.02.2020	02:10:01	36,559
S31	Non-hib	25.02.2020	02:30:01	36,372
S31	Non-hib	25.02.2020	02:50:01	36,123
S31	Non-hib	25.02.2020	03:10:01	35,624
S31	Non-hib	25.02.2020	03:30:01	36,06
S31	Non-hib	25.02.2020	03:50:01	35,749
S31	Non-hib	25.02.2020	04:10:01	36,434
S31	Non-hib	25.02.2020	04:30:01	37,181
S31	Non-hib	25.02.2020	04:50:01	36,372
S31	Non-hib	25.02.2020	05:10:01	36,434
S31	Non-hib	25.02.2020	05:30:01	36,372
S31	Non-hib	25.02.2020	05:50:01	35,687
S31	Non-hib	25.02.2020	06:10:01	35,25
S31	Non-hib	25.02.2020	06:30:01	34,939
S31	Non-hib	25.02.2020	06:50:01	34,939
S31	Non-hib	25.02.2020	07:10:01	34,877
S31	Non-hib	25.02.2020	07:30:01	35,375
S31	Non-hib	25.02.2020	07:50:01	35,188
S31	Non-hib	25.02.2020	08:10:01	34,877
S31	Non-hib	25.02.2020	08:30:01	35,437
S31	Non-hib	25.02.2020	08:50:01	35,873
S31	Non-hib	25.02.2020	09:10:01	35,375
S31	Non-hib	25.02.2020	09:30:01	35,437
S31	Non-hib	25.02.2020	09:50:01	35,687
S31	Non-hib	25.02.2020	10:10:01	35,375
S31	Non-hib	25.02.2020	10:30:01	34,814
S31	Non-hib	25.02.2020	10:50:01	34,814
S31	Non-hib	25.02.2020	11:10:01	35,063
S31	Non-hib	25.02.2020	11:30:01	35,126
S31	Non-hib	25.02.2020	11:50:01	35,25
S31	Non-hib	25.02.2020	12:10:01	35,188
S31	Non-hib	25.02.2020	12:30:01	35,063
S31	Non-hib	25.02.2020	12:50:01	34,191
S31	Non-hib	25.02.2020	13:10:01	35,063
S31	Non-hib	25.02.2020	13:30:01	35,749
S31	Non-hib	25.02.2020	13:50:01	35,749
S31	Non-hib	25.02.2020	14:10:01	35,313
S31	Non-hib	25.02.2020	14:30:01	35,25
S31	Non-hib	25.02.2020	14:50:01	35,25
S31	Non-hib	25.02.2020	15:10:01	35,375
S31	Non-hib	25.02.2020	15:30:01	34,939
S31	Non-hib	25.02.2020	15:50:01	35,873
S31	Non-hib	25.02.2020	16:10:01	35,624
S31	Non-hib	25.02.2020	16:30:01	35,5
S31	Non-hib	25.02.2020	16:50:01	35,624
S31	Non-hib	25.02.2020	17:10:01	35,811
S31	Non-hib	25.02.2020	17:30:01	35,5
S31	Non-hib	25.02.2020	17:50:01	35,063
S31	Non-hib	25.02.2020	18:10:01	35,562
S31	Non-hib	25.02.2020	18:30:01	36,06
S31	Non-hib	25.02.2020	18:50:01	35,811
S31	Non-hib	25.02.2020	19:10:01	35,749
S31	Non-hib	25.02.2020	19:30:01	35,873
S31	Non-hib	25.02.2020	19:50:01	35,375
S31	Non-hib	25.02.2020	20:10:01	35,126
S31	Non-hib	25.02.2020	20:30:01	35,188
S31	Non-hib	25.02.2020	20:50:01	35,562
S31	Non-hib	25.02.2020	21:10:01	35,313
S31	Non-hib	25.02.2020	21:30:01	34,752
S31	Non-hib	25.02.2020	21:50:01	35,562
S31	Non-hib	25.02.2020	22:10:01	35,001
S31	Non-hib	25.02.2020	22:30:01	35,5
S31	Non-hib	25.02.2020	22:50:01	35,188
S31	Non-hib	25.02.2020	23:10:01	35,624
S31	Non-hib	25.02.2020	23:30:01	35,873
S31	Non-hib	25.02.2020	23:50:01	35,562
S31	Non-hib	26.02.2020	00:10:01	35,188
S31	Non-hib	26.02.2020	00:30:01	35,5
S31	Non-hib	26.02.2020	00:50:01	35,188
S31	Non-hib	26.02.2020	01:10:01	36,247
S31	Non-hib	26.02.2020	01:30:01	35,936
S31	Non-hib	26.02.2020	01:50:01	35,749
S31	Non-hib	26.02.2020	02:10:01	35,936
S31	Non-hib	26.02.2020	02:30:01	36,06
S31	Non-hib	26.02.2020	02:50:01	36,87
S31	Non-hib	26.02.2020	03:10:01	37,119
S31	Non-hib	26.02.2020	03:30:01	36,87
S31	Non-hib	26.02.2020	03:50:01	36,309
S31	Non-hib	26.02.2020	04:10:01	36,123
S31	Non-hib	26.02.2020	04:30:01	36,372
S31	Non-hib	26.02.2020	04:50:01	36,808
S31	Non-hib	26.02.2020	05:10:01	36,559
S31	Non-hib	26.02.2020	05:30:01	36,309
S31	Non-hib	26.02.2020	05:50:01	35,749
S31	Non-hib	26.02.2020	06:10:01	35,437
S31	Non-hib	26.02.2020	06:30:01	35,562
S31	Non-hib	26.02.2020	06:50:01	36,434
S31	Non-hib	26.02.2020	07:10:01	36,559
S31	Non-hib	26.02.2020	07:30:01	36,559
S31	Non-hib	26.02.2020	07:50:01	36,06
S31	Non-hib	26.02.2020	08:10:01	35,375
S31	Non-hib	26.02.2020	08:30:01	35,313
S31	Non-hib	26.02.2020	08:50:01	34,814
S31	Non-hib	26.02.2020	09:10:01	34,44
S31	Non-hib	26.02.2020	09:30:01	34,69
S31	Non-hib	26.02.2020	09:50:01	34,129
S31	Non-hib	26.02.2020	10:10:01	34,814
S31	Non-hib	26.02.2020	10:30:01	35,437
S31	Non-hib	26.02.2020	10:50:01	35,873
S31	Non-hib	26.02.2020	11:10:01	35,25
S31	Non-hib	26.02.2020	11:30:01	35,063
S31	Non-hib	26.02.2020	11:50:01	34,627
S31	Non-hib	26.02.2020	12:10:01	34,877
S31	Non-hib	26.02.2020	12:30:01	35,25
S31	Non-hib	26.02.2020	12:50:01	35,126
S31	Non-hib	26.02.2020	13:10:01	35,063
S31	Non-hib	26.02.2020	13:30:01	35,188
S31	Non-hib	26.02.2020	13:50:01	34,939
S31	Non-hib	26.02.2020	14:10:01	35,001
S31	Non-hib	26.02.2020	14:30:01	35,936
S31	Non-hib	26.02.2020	14:50:01	35,5
S31	Non-hib	26.02.2020	15:10:01	35,375
S31	Non-hib	26.02.2020	15:30:01	35,126
S31	Non-hib	26.02.2020	15:50:01	35,063
S31	Non-hib	26.02.2020	16:10:01	35,063
S31	Non-hib	26.02.2020	16:30:01	35,25
S31	Non-hib	26.02.2020	16:50:01	35,687
S31	Non-hib	26.02.2020	17:10:01	35,313
S31	Non-hib	26.02.2020	17:30:01	35,998
S31	Non-hib	26.02.2020	17:50:01	35,624
S31	Non-hib	26.02.2020	18:10:01	35,437
S31	Non-hib	26.02.2020	18:30:01	34,752
S31	Non-hib	26.02.2020	18:50:01	35,25
S31	Non-hib	26.02.2020	19:10:01	35,313
S31	Non-hib	26.02.2020	19:30:01	35,126
S31	Non-hib	26.02.2020	19:50:01	35,188
S31	Non-hib	26.02.2020	20:10:01	34,814
S31	Non-hib	26.02.2020	20:30:01	35,063
S31	Non-hib	26.02.2020	20:50:01	35,375
S31	Non-hib	26.02.2020	21:10:01	36,496
S31	Non-hib	26.02.2020	21:30:01	35,998
S31	Non-hib	26.02.2020	21:50:01	35,811
S31	Non-hib	26.02.2020	22:10:01	35,562
S31	Non-hib	26.02.2020	22:30:01	35,437
S31	Non-hib	26.02.2020	22:50:01	35,437
S31	Non-hib	26.02.2020	23:10:01	34,877
S31	Non-hib	26.02.2020	23:30:01	35,749
S31	Non-hib	26.02.2020	23:50:01	36,123
S31	Non-hib	27.02.2020	00:10:01	35,687
S31	Non-hib	27.02.2020	00:30:01	35,001
S31	Non-hib	27.02.2020	00:50:01	34,627
S31	Non-hib	27.02.2020	01:10:01	35,25
S31	Non-hib	27.02.2020	01:30:01	35,063
S31	Non-hib	27.02.2020	01:50:01	35,188
S31	Non-hib	27.02.2020	02:10:01	35,936
S31	Non-hib	27.02.2020	02:30:01	35,998
S31	Non-hib	27.02.2020	02:50:01	36,247
S31	Non-hib	27.02.2020	03:10:01	36,995
S31	Non-hib	27.02.2020	03:30:01	36,932
S31	Non-hib	27.02.2020	03:50:01	36,683
S31	Non-hib	27.02.2020	04:10:01	36,559
S31	Non-hib	27.02.2020	04:30:01	36,434
S31	Non-hib	27.02.2020	04:50:01	36,808
S31	Non-hib	27.02.2020	05:10:01	36,496
S31	Non-hib	27.02.2020	05:30:01	36,683
S31	Non-hib	27.02.2020	05:50:01	36,683
S31	Non-hib	27.02.2020	06:10:01	36,309
S31	Non-hib	27.02.2020	06:30:01	35,811
S31	Non-hib	27.02.2020	06:50:01	35,562
S31	Non-hib	27.02.2020	07:10:01	35,873
S31	Non-hib	27.02.2020	07:30:01	35,5
S31	Non-hib	27.02.2020	07:50:01	35,063
S31	Non-hib	27.02.2020	08:10:01	36,434
S31	Non-hib	27.02.2020	08:30:01	36,559
S31	Non-hib	27.02.2020	08:50:01	35,936
S31	Non-hib	27.02.2020	09:10:01	36,247
S31	Non-hib	27.02.2020	09:30:01	35,687
S31	Non-hib	27.02.2020	09:50:01	35,001
S31	Non-hib	27.02.2020	10:10:01	35,188
S31	Non-hib	27.02.2020	10:30:01	35,25
S31	Non-hib	27.02.2020	10:50:01	34,877
S31	Non-hib	27.02.2020	11:10:01	35,313
S31	Non-hib	27.02.2020	11:30:01	35,063
S31	Non-hib	27.02.2020	11:50:01	34,565
S31	Non-hib	27.02.2020	12:10:01	34,814
S31	Non-hib	27.02.2020	12:30:01	34,503
S31	Non-hib	27.02.2020	12:50:01	35,811
S31	Non-hib	27.02.2020	13:10:01	35,998
S31	Non-hib	27.02.2020	13:30:01	35,562
S31	Non-hib	27.02.2020	13:50:01	35,562
S31	Non-hib	27.02.2020	14:10:01	35,25
S31	Non-hib	27.02.2020	14:30:01	35,313
S31	Non-hib	27.02.2020	14:50:01	35,063
S31	Non-hib	27.02.2020	15:10:01	35,188
S31	Non-hib	27.02.2020	15:30:01	35,687
S31	Non-hib	27.02.2020	15:50:01	35,126
S31	Non-hib	27.02.2020	16:10:01	35,126
S31	Non-hib	27.02.2020	16:30:01	34,877
S31	Non-hib	27.02.2020	16:50:01	34,565
S31	Non-hib	27.02.2020	17:10:01	34,627
S31	Non-hib	27.02.2020	17:30:01	35,749
S31	Non-hib	27.02.2020	17:50:01	35,437
S31	Non-hib	27.02.2020	18:10:01	35,375
S31	Non-hib	27.02.2020	18:30:01	35,936
S31	Non-hib	27.02.2020	18:50:01	35,624
S31	Non-hib	27.02.2020	19:10:01	34,939
S31	Non-hib	27.02.2020	19:30:01	35,25
S31	Non-hib	27.02.2020	19:50:01	35,687
S31	Non-hib	27.02.2020	20:10:01	35,25
S31	Non-hib	27.02.2020	20:30:01	35,188
S31	Non-hib	27.02.2020	20:50:01	35,749
S31	Non-hib	27.02.2020	21:10:01	36,06
S31	Non-hib	27.02.2020	21:30:01	35,998
S31	Non-hib	27.02.2020	21:50:01	35,749
S31	Non-hib	27.02.2020	22:10:01	35,375
S31	Non-hib	27.02.2020	22:30:01	35,25
S31	Non-hib	27.02.2020	22:50:01	35,063
S31	Non-hib	27.02.2020	23:10:01	35,375
